idx,Date,Temperature,Stopped (LGR S/N: 20782708),End Of File (LGR S/N: 20782708)
199,11/22/2022 18:33,24.02,,
200,11/22/2022 18:33,24.02,,
201,11/22/2022 18:33,24.04,,
202,11/22/2022 18:33,24.03,,
203,11/22/2022 18:33,24,,
204,11/22/2022 18:33,24.09,,
205,11/22/2022 18:34,24.08,,
206,11/22/2022 18:34,24.04,,
207,11/22/2022 18:34,23.99,,
208,11/22/2022 18:34,23.97,,
209,11/22/2022 18:34,23.99,,
210,11/22/2022 18:34,23.98,,
211,11/22/2022 18:35,24,,
212,11/22/2022 18:35,24.01,,
213,11/22/2022 18:35,23.99,,
214,11/22/2022 18:35,24.09,,
215,11/22/2022 18:35,23.99,,
216,11/22/2022 18:35,23.97,,
217,11/22/2022 18:36,24.05,,
218,11/22/2022 18:36,24.03,,
219,11/22/2022 18:36,24.05,,
220,11/22/2022 18:36,24.02,,
221,11/22/2022 18:36,24,,
222,11/22/2022 18:36,24.07,,
223,11/22/2022 18:37,23.97,,
224,11/22/2022 18:37,23.99,,
225,11/22/2022 18:37,24,,
226,11/22/2022 18:37,23.94,,
227,11/22/2022 18:37,23.92,,
228,11/22/2022 18:37,23.97,,
229,11/22/2022 18:38,23.99,,
230,11/22/2022 18:38,23.9,,
231,11/22/2022 18:38,23.91,,
232,11/22/2022 18:38,23.89,,
233,11/22/2022 18:38,23.95,,
234,11/22/2022 18:38,24.03,,
235,11/22/2022 18:39,23.95,,
236,11/22/2022 18:39,23.97,,
237,11/22/2022 18:39,23.97,,
238,11/22/2022 18:39,23.98,,
239,11/22/2022 18:39,23.96,,
240,11/22/2022 18:39,23.97,,
241,11/22/2022 18:40,23.99,,
242,11/22/2022 18:40,23.98,,
243,11/22/2022 18:40,24.01,,
244,11/22/2022 18:40,23.94,,
245,11/22/2022 18:40,23.92,,
246,11/22/2022 18:40,23.95,,
247,11/22/2022 18:41,23.98,,
248,11/22/2022 18:41,23.97,,
249,11/22/2022 18:41,23.97,,
250,11/22/2022 18:41,23.95,,
251,11/22/2022 18:41,23.95,,
252,11/22/2022 18:41,23.91,,
253,11/22/2022 18:42,23.96,,
254,11/22/2022 18:42,23.94,,
255,11/22/2022 18:42,23.94,,
256,11/22/2022 18:42,23.98,,
257,11/22/2022 18:42,23.92,,
258,11/22/2022 18:42,23.95,,
259,11/22/2022 18:43,23.98,,
260,11/22/2022 18:43,23.97,,
261,11/22/2022 18:43,23.99,,
262,11/22/2022 18:43,23.92,,
263,11/22/2022 18:43,23.93,,
264,11/22/2022 18:43,23.95,,
265,11/22/2022 18:44,23.96,,
266,11/22/2022 18:44,23.98,,
267,11/22/2022 18:44,23.9,,
268,11/22/2022 18:44,23.95,,
269,11/22/2022 18:44,23.97,,
270,11/22/2022 18:44,23.97,,
271,11/22/2022 18:45,23.95,,
272,11/22/2022 18:45,24.01,,
273,11/22/2022 18:45,23.98,,
274,11/22/2022 18:45,23.98,,
275,11/22/2022 18:45,23.97,,
276,11/22/2022 18:45,23.95,,
277,11/22/2022 18:46,23.95,,
278,11/22/2022 18:46,23.97,,
279,11/22/2022 18:46,23.92,,
280,11/22/2022 18:46,23.92,,
281,11/22/2022 18:46,23.96,,
282,11/22/2022 18:46,23.99,,
283,11/22/2022 18:47,23.99,,
284,11/22/2022 18:47,24.01,,
285,11/22/2022 18:47,23.94,,
286,11/22/2022 18:47,23.98,,
287,11/22/2022 18:47,24,,
288,11/22/2022 18:47,23.96,,
289,11/22/2022 18:48,23.98,,
290,11/22/2022 18:48,23.99,,
291,11/22/2022 18:48,23.97,,
292,11/22/2022 18:48,23.9,,
293,11/22/2022 18:48,23.91,,
294,11/22/2022 18:48,23.91,,
295,11/22/2022 18:49,23.91,,
296,11/22/2022 18:49,23.92,,
297,11/22/2022 18:49,23.98,,
298,11/22/2022 18:49,23.99,,
299,11/22/2022 18:49,23.92,,
300,11/22/2022 18:49,23.95,,
301,11/22/2022 18:50,23.93,,
302,11/22/2022 18:50,23.95,,
303,11/22/2022 18:50,23.97,,
304,11/22/2022 18:50,23.94,,
305,11/22/2022 18:50,23.93,,
306,11/22/2022 18:50,23.95,,
307,11/22/2022 18:51,23.9,,
308,11/22/2022 18:51,23.91,,
309,11/22/2022 18:51,23.92,,
310,11/22/2022 18:51,23.89,,
311,11/22/2022 18:51,23.93,,
312,11/22/2022 18:51,23.91,,
313,11/22/2022 18:52,23.95,,
314,11/22/2022 18:52,23.88,,
315,11/22/2022 18:52,23.94,,
316,11/22/2022 18:52,23.96,,
317,11/22/2022 18:52,23.93,,
318,11/22/2022 18:52,23.88,,
319,11/22/2022 18:53,23.92,,
320,11/22/2022 18:53,23.92,,
321,11/22/2022 18:53,23.95,,
322,11/22/2022 18:53,23.89,,
323,11/22/2022 18:53,23.95,,
324,11/22/2022 18:53,23.98,,
325,11/22/2022 18:54,23.93,,
326,11/22/2022 18:54,23.87,,
327,11/22/2022 18:54,23.95,,
328,11/22/2022 18:54,23.95,,
329,11/22/2022 18:54,23.95,,
330,11/22/2022 18:54,23.94,,
331,11/22/2022 18:55,23.92,,
332,11/22/2022 18:55,23.86,,
333,11/22/2022 18:55,23.91,,
334,11/22/2022 18:55,23.93,,
335,11/22/2022 18:55,23.95,,
336,11/22/2022 18:55,23.94,,
337,11/22/2022 18:56,23.93,,
338,11/22/2022 18:56,23.93,,
339,11/22/2022 18:56,23.91,,
340,11/22/2022 18:56,23.9,,
341,11/22/2022 18:56,23.89,,
342,11/22/2022 18:56,23.99,,
343,11/22/2022 18:57,23.91,,
344,11/22/2022 18:57,23.9,,
345,11/22/2022 18:57,23.95,,
346,11/22/2022 18:57,23.91,,
347,11/22/2022 18:57,23.9,,
348,11/22/2022 18:57,23.9,,
349,11/22/2022 18:58,23.89,,
350,11/22/2022 18:58,23.86,,
351,11/22/2022 18:58,23.95,,
352,11/22/2022 18:58,23.93,,
353,11/22/2022 18:58,23.91,,
354,11/22/2022 18:58,23.88,,
355,11/22/2022 18:59,23.95,,
356,11/22/2022 18:59,23.88,,
357,11/22/2022 18:59,23.93,,
358,11/22/2022 18:59,23.95,,
359,11/22/2022 18:59,23.9,,
360,11/22/2022 18:59,23.93,,
361,11/22/2022 19:00,23.9,,
362,11/22/2022 19:00,23.97,,
363,11/22/2022 19:00,23.95,,
364,11/22/2022 19:00,23.91,,
365,11/22/2022 19:00,23.88,,
366,11/22/2022 19:00,23.96,,
367,11/22/2022 19:01,23.97,,
368,11/22/2022 19:01,23.93,,
369,11/22/2022 19:01,23.97,,
370,11/22/2022 19:01,23.94,,
371,11/22/2022 19:01,23.96,,
372,11/22/2022 19:01,23.88,,
373,11/22/2022 19:02,23.9,,
374,11/22/2022 19:02,23.93,,
375,11/22/2022 19:02,23.88,,
376,11/22/2022 19:02,23.94,,
377,11/22/2022 19:02,23.89,,
378,11/22/2022 19:02,23.91,,
379,11/22/2022 19:03,23.91,,
380,11/22/2022 19:03,23.93,,
381,11/22/2022 19:03,23.96,,
382,11/22/2022 19:03,23.92,,
383,11/22/2022 19:03,23.92,,
384,11/22/2022 19:03,23.89,,
385,11/22/2022 19:04,23.84,,
386,11/22/2022 19:04,23.87,,
387,11/22/2022 19:04,23.9,,
388,11/22/2022 19:04,23.89,,
389,11/22/2022 19:04,23.96,,
390,11/22/2022 19:04,23.93,,
391,11/22/2022 19:05,23.9,,
392,11/22/2022 19:05,23.93,,
393,11/22/2022 19:05,23.91,,
394,11/22/2022 19:05,23.89,,
395,11/22/2022 19:05,23.91,,
396,11/22/2022 19:05,23.91,,
397,11/22/2022 19:06,23.89,,
398,11/22/2022 19:06,23.92,,
399,11/22/2022 19:06,23.89,,
400,11/22/2022 19:06,23.91,,
401,11/22/2022 19:06,23.94,,
402,11/22/2022 19:06,23.88,,
403,11/22/2022 19:07,23.93,,
404,11/22/2022 19:07,23.93,,
405,11/22/2022 19:07,23.9,,
406,11/22/2022 19:07,23.92,,
407,11/22/2022 19:07,23.86,,
408,11/22/2022 19:07,23.86,,
409,11/22/2022 19:08,23.85,,
410,11/22/2022 19:08,23.87,,
411,11/22/2022 19:08,23.81,,
412,11/22/2022 19:08,23.91,,
413,11/22/2022 19:08,23.94,,
414,11/22/2022 19:08,23.93,,
415,11/22/2022 19:09,23.92,,
416,11/22/2022 19:09,23.9,,
417,11/22/2022 19:09,23.92,,
418,11/22/2022 19:09,23.86,,
419,11/22/2022 19:09,23.89,,
420,11/22/2022 19:09,23.93,,
421,11/22/2022 19:10,23.93,,
422,11/22/2022 19:10,23.96,,
423,11/22/2022 19:10,23.86,,
424,11/22/2022 19:10,23.91,,
425,11/22/2022 19:10,23.85,,
426,11/22/2022 19:10,23.88,,
427,11/22/2022 19:11,23.86,,
428,11/22/2022 19:11,23.93,,
