idx,Date,Temperature
1363,21:34,23.72
1364,21:35,23.71
1365,21:35,23.68
1366,21:35,23.73
1367,21:35,23.71
1368,21:35,23.72
1369,21:35,23.67
1370,21:36,23.68
1371,21:36,23.69
1372,21:36,23.72
1373,21:36,23.7
1374,21:36,23.7
1375,21:36,23.7
1376,21:37,23.68
1377,21:37,23.72
1378,21:37,23.7
1379,21:37,23.72
1380,21:37,23.7
1381,21:37,23.71
1382,21:38,23.68
1383,21:38,23.65
1384,21:38,23.71
1385,21:38,23.66
1386,21:38,23.62
1387,21:38,23.64
1388,21:39,23.64
1389,21:39,23.67
1390,21:39,23.62
1391,21:39,23.7
1392,21:39,23.67
1393,21:39,23.68
1394,21:40,23.66
1395,21:40,23.68
1396,21:40,23.68
1397,21:40,23.68
1398,21:40,23.65
1399,21:40,23.61
1400,21:41,23.62
1401,21:41,23.66
1402,21:41,23.67
1403,21:41,23.65
1404,21:41,23.67
1405,21:41,23.57
1406,21:42,23.62
1407,21:42,23.66
1408,21:42,23.66
1409,21:42,23.65
1410,21:42,23.63
1411,21:42,23.63
1412,21:43,23.63
1413,21:43,23.62
1414,21:43,23.6
1415,21:43,23.6
1416,21:43,23.62
1417,21:43,23.58
1418,21:44,23.55
1419,21:44,23.6
1420,21:44,23.6
1421,21:44,23.59
1422,21:44,23.6
1423,21:44,23.58
1424,21:45,23.64
1425,21:45,23.62
1426,21:45,23.59
1427,21:45,23.65
1428,21:45,23.65
1429,21:45,23.6
1430,21:46,23.63
1431,21:46,23.62
1432,21:46,23.59
1433,21:46,23.55
1434,21:46,23.58
1435,21:46,23.63
1436,21:47,23.6
1437,21:47,23.59
1438,21:47,23.68
1439,21:47,23.7
1440,21:47,23.74
1441,21:47,23.8
1442,21:48,23.85
1443,21:48,23.84
1444,21:48,23.89
1445,21:48,23.94
1446,21:48,23.97
1447,21:48,23.98
1448,21:49,23.98
1449,21:49,24.04
1450,21:49,24.05
1451,21:49,24.07
1452,21:49,24.08
1453,21:49,24.11
1454,21:50,24.12
1455,21:50,24.13
1456,21:50,24.08
1457,21:50,24.04
1458,21:50,23.97
1459,21:50,23.99
1460,21:51,24.02
1461,21:51,24
1462,21:51,23.99
1463,21:51,23.93
1464,21:51,23.92
1465,21:51,23.84
1466,21:52,23.86
1467,21:52,23.89
1468,21:52,23.91
1469,21:52,23.95
1470,21:52,23.93
1471,21:52,23.92
1472,21:53,23.93
1473,21:53,23.87
1474,21:53,23.8
1475,21:53,23.86
1476,21:53,23.8
1477,21:53,23.88
1478,21:54,23.8
1479,21:54,23.84
1480,21:54,23.88
1481,21:54,23.8
1482,21:54,23.78
1483,21:54,23.82
1484,21:55,23.88
1485,21:55,23.88
1486,21:55,23.85
1487,21:55,23.82
1488,21:55,23.82
1489,21:55,23.8
1490,21:56,23.8
1491,21:56,23.83
1492,21:56,23.79
1493,21:56,23.79
1494,21:56,23.74
1495,21:56,23.72
1496,21:57,23.74
1497,21:57,23.73
1498,21:57,23.75
1499,21:57,23.75
1500,21:57,23.73
1501,21:57,23.74
1502,21:58,23.72
1503,21:58,23.74
1504,21:58,23.7
1505,21:58,23.74
1506,21:58,23.76
1507,21:58,23.68
1508,21:59,23.73
1509,21:59,23.8
1510,21:59,23.71
1511,21:59,23.74
1512,21:59,23.71
1513,21:59,23.76
1514,22:00,23.72
1515,22:00,23.73
1516,22:00,23.74
1517,22:00,23.7
1518,22:00,23.71
1519,22:00,23.71
1520,22:01,23.76
1521,22:01,23.74
1522,22:01,23.76
1523,22:01,23.73
1524,22:01,23.76
1525,22:01,23.71
1526,22:02,23.72
1527,22:02,23.73
1528,22:02,23.72
1529,22:02,23.69
1530,22:02,23.74
1531,22:02,23.71
1532,22:03,23.72
1533,22:03,23.72
1534,22:03,23.72
1535,22:03,23.68
1536,22:03,23.69
1537,22:03,23.71
1538,22:04,23.73
1539,22:04,23.72
1540,22:04,23.72
1541,22:04,23.66
1542,22:04,23.73
1543,22:04,23.72
1544,22:05,23.7
1545,22:05,23.75
1546,22:05,23.69
1547,22:05,23.63
1548,22:05,23.67
1549,22:05,23.64
1550,22:06,23.67
1551,22:06,23.67
1552,22:06,23.69
1553,22:06,23.72
1554,22:06,23.68
1555,22:06,23.66
1556,22:07,23.63
1557,22:07,23.68
1558,22:07,23.64
1559,22:07,23.63
1560,22:07,23.64
1561,22:07,23.67
1562,22:08,23.62
1563,22:08,23.66
1564,22:08,23.66
1565,22:08,23.64
1566,22:08,23.64
1567,22:08,23.65
1568,22:09,23.63
1569,22:09,23.63
1570,22:09,23.66
1571,22:09,23.65
1572,22:09,23.66
1573,22:09,23.63
1574,22:10,23.66
1575,22:10,23.65
1576,22:10,23.64
1577,22:10,23.68
1578,22:10,23.65
1579,22:10,23.69
1580,22:11,23.69
1581,22:11,23.73
1582,22:11,23.72
1583,22:11,23.66
1584,22:11,23.69
1585,22:11,23.67
1586,22:12,23.65
1587,22:12,23.67
1588,22:12,23.61
1589,22:12,23.59
1590,22:12,23.66
1591,22:12,23.67
1592,22:13,23.65
1593,22:13,23.66
1594,22:13,23.64
1595,22:13,23.66
1596,22:13,23.66
1597,22:13,23.65
1598,22:14,23.61
1599,22:14,23.61
1600,22:14,23.61
1601,22:14,23.65
1602,22:14,23.63
1603,22:14,23.63
1604,22:15,23.64
1605,22:15,23.59
1606,22:15,23.62
1607,22:15,23.64
1608,22:15,23.62
1609,22:15,23.61
1610,22:16,23.6
1611,22:16,23.63
1612,22:16,23.65
1613,22:16,23.64
1614,22:16,23.61
1615,22:16,23.63
1616,22:17,23.62
1617,22:17,23.65
1618,22:17,23.64
1619,22:17,23.6
1620,22:17,23.58
1621,22:17,23.64
1622,22:18,23.63
1623,22:18,23.61
1624,22:18,23.63
1625,22:18,23.62
1626,22:18,23.63
1627,22:18,23.67
1628,22:19,23.76
1629,22:19,23.79
1630,22:19,23.85
1631,22:19,23.8
1632,22:19,23.87
1633,22:19,23.94
1634,22:20,23.95
1635,22:20,24.01
1636,22:20,24.01
1637,22:20,24.02
1638,22:20,24.06
1639,22:20,24.08
1640,22:21,24.1
1641,22:21,24.14
1642,22:21,24.11
1643,22:21,24.13
1644,22:21,24.14
1645,22:21,24.07
1646,22:22,24.04
1647,22:22,24.06
1648,22:22,24.04
1649,22:22,24
1650,22:22,24.02
1651,22:22,23.99
1652,22:23,23.89
1653,22:23,23.91
1654,22:23,23.9
1655,22:23,23.92
1656,22:23,23.92
1657,22:23,23.96
1658,22:24,23.91
1659,22:24,23.94
1660,22:24,23.9
1661,22:24,23.9
1662,22:24,23.86
1663,22:24,23.83
1664,22:25,23.84
1665,22:25,23.84
1666,22:25,23.9
1667,22:25,23.88
1668,22:25,23.87
1669,22:25,23.8
1670,22:26,23.81
1671,22:26,23.84
1672,22:26,23.88
1673,22:26,23.88
1674,22:26,23.85
1675,22:26,23.79
1676,22:27,23.84
1677,22:27,23.85
1678,22:27,23.82
1679,22:27,23.81
1680,22:27,23.82
1681,22:27,23.74
1682,22:28,23.72
1683,22:28,23.7
1684,22:28,23.69
1685,22:28,23.76
1686,22:28,23.73
1687,22:28,23.79
1688,22:29,23.79
1689,22:29,23.75
1690,22:29,23.77
1691,22:29,23.74
1692,22:29,23.76
1693,22:29,23.73
1694,22:30,23.77
1695,22:30,23.74
1696,22:30,23.71
1697,22:30,23.74
1698,22:30,23.71
1699,22:30,23.82
1700,22:31,23.77
1701,22:31,23.75
1702,22:31,23.7
1703,22:31,23.66
1704,22:31,23.66
1705,22:31,23.68
1706,22:32,23.66
1707,22:32,23.7
1708,22:32,23.72
1709,22:32,23.73
1710,22:32,23.72
1711,22:32,23.77
1712,22:33,23.75
1713,22:33,23.76
1714,22:33,23.76
1715,22:33,23.77
1716,22:33,23.77
1717,22:33,23.71
1718,22:34,23.71
1719,22:34,23.74
1720,22:34,23.71
1721,22:34,23.7
1722,22:34,23.68
1723,22:34,23.71
1724,22:35,23.64
1725,22:35,23.63
1726,22:35,23.69
1727,22:35,23.7
1728,22:35,23.65
1729,22:35,23.64
1730,22:36,23.65
1731,22:36,23.64
1732,22:36,23.67
1733,22:36,23.67
1734,22:36,23.74
1735,22:36,23.62
1736,22:37,23.68
1737,22:37,23.7
1738,22:37,23.7
1739,22:37,23.66
1740,22:37,23.67
1741,22:37,23.71
1742,22:38,23.65
1743,22:38,23.69
1744,22:38,23.66
1745,22:38,23.65
1746,22:38,23.65
1747,22:38,23.65
1748,22:39,23.63
1749,22:39,23.66
1750,22:39,23.66
1751,22:39,23.64
1752,22:39,23.61
1753,22:39,23.61
1754,22:40,23.6
1755,22:40,23.65
1756,22:40,23.65
1757,22:40,23.63
1758,22:40,23.61
1759,22:40,23.59
1760,22:41,23.65
1761,22:41,23.65
1762,22:41,23.66
1763,22:41,23.7
1764,22:41,23.62
1765,22:41,23.56
1766,22:42,23.59
1767,22:42,23.65
1768,22:42,23.66
1769,22:42,23.64
1770,22:42,23.67
1771,22:42,23.64
1772,22:43,23.66
1773,22:43,23.63
1774,22:43,23.64
1775,22:43,23.66
1776,22:43,23.67
1777,22:43,23.58
1778,22:44,23.59
1779,22:44,23.6
1780,22:44,23.6
1781,22:44,23.68
1782,22:44,23.61
1783,22:44,23.64
1784,22:45,23.65
1785,22:45,23.6
1786,22:45,23.63
1787,22:45,23.59
1788,22:45,23.62
1789,22:45,23.58
1790,22:46,23.62
1791,22:46,23.65
1792,22:46,23.65
1793,22:46,23.6
1794,22:46,23.61
1795,22:46,23.61
1796,22:47,23.58
1797,22:47,23.61
1798,22:47,23.65
1799,22:47,23.65
1800,22:47,23.64
1801,22:47,23.64
1802,22:48,23.57
1803,22:48,23.6
1804,22:48,23.58
1805,22:48,23.62
1806,22:48,23.59
1807,22:48,23.62
1808,22:49,23.55
1809,22:49,23.54
1810,22:49,23.53
1811,22:49,23.57
1812,22:49,23.61
1813,22:49,23.61
1814,22:50,23.61
1815,22:50,23.57
1816,22:50,23.56
1817,22:50,23.6
1818,22:50,23.59
1819,22:50,23.57
1820,22:51,23.62
1821,22:51,23.64
1822,22:51,23.64
1823,22:51,23.62
1824,22:51,23.57
1825,22:51,23.54
1826,22:52,23.55
1827,22:52,23.56
1828,22:52,23.63
1829,22:52,23.71
1830,22:52,23.71
1831,22:52,23.73
1832,22:53,23.83
1833,22:53,23.84
1834,22:53,23.87
1835,22:53,23.91
1836,22:53,23.95
1837,22:53,23.96
1838,22:54,24.02
1839,22:54,23.99
1840,22:54,24.03
1841,22:54,24.03
1842,22:54,24.08
1843,22:54,24.11
1844,22:55,24.15
1845,22:55,24.14
1846,22:55,24.08
1847,22:55,24.03
1848,22:55,24
1849,22:55,24.04
1850,22:56,24.01
1851,22:56,23.97
1852,22:56,23.99
1853,22:56,23.93
1854,22:56,23.92
1855,22:56,23.91
1856,22:57,23.85
1857,22:57,23.82
1858,22:57,23.88
1859,22:57,23.88
1860,22:57,23.89
1861,22:57,23.84
1862,22:58,23.86
1863,22:58,23.84
1864,22:58,23.84
1865,22:58,23.86
1866,22:58,23.85
1867,22:58,23.82
1868,22:59,23.83
1869,22:59,23.83
1870,22:59,23.85
1871,22:59,23.83
1872,22:59,23.82
1873,22:59,23.85
1874,23:00,23.83
1875,23:00,23.84
1876,23:00,23.75
1877,23:00,23.73
1878,23:00,23.75
1879,23:00,23.72
1880,23:01,23.75
1881,23:01,23.73
1882,23:01,23.74
1883,23:01,23.75
1884,23:01,23.77
1885,23:01,23.76
1886,23:02,23.74
1887,23:02,23.76
1888,23:02,23.71
1889,23:02,23.69
1890,23:02,23.66
1891,23:02,23.72
1892,23:03,23.68
1893,23:03,23.72
1894,23:03,23.76
1895,23:03,23.78
1896,23:03,23.76
1897,23:03,23.69
1898,23:04,23.66
1899,23:04,23.68
1900,23:04,23.7
1901,23:04,23.72
1902,23:04,23.73
1903,23:04,23.72
1904,23:05,23.69
1905,23:05,23.7
1906,23:05,23.67
1907,23:05,23.68
1908,23:05,23.68
1909,23:05,23.7
1910,23:06,23.71
1911,23:06,23.75
1912,23:06,23.67
1913,23:06,23.67
1914,23:06,23.66
1915,23:06,23.65
1916,23:07,23.66
1917,23:07,23.65
1918,23:07,23.61
1919,23:07,23.64
1920,23:07,23.66
1921,23:07,23.67
1922,23:08,23.7
1923,23:08,23.68
1924,23:08,23.69
1925,23:08,23.78
1926,23:08,23.69
1927,23:08,23.7
1928,23:09,23.67
1929,23:09,23.72
1930,23:09,23.71
1931,23:09,23.72
1932,23:09,23.65
1933,23:09,23.63
1934,23:10,23.66
1935,23:10,23.67
1936,23:10,23.61
1937,23:10,23.67
1938,23:10,23.68
1939,23:10,23.64
1940,23:11,23.61
1941,23:11,23.64
1942,23:11,23.69
1943,23:11,23.67
1944,23:11,23.65
1945,23:11,23.66
1946,23:12,23.69
1947,23:12,23.68
1948,23:12,23.64
1949,23:12,23.64
1950,23:12,23.62
1951,23:12,23.62
1952,23:13,23.67
1953,23:13,23.68
1954,23:13,23.61
1955,23:13,23.64
1956,23:13,23.61
1957,23:13,23.61
1958,23:14,23.61
1959,23:14,23.57
1960,23:14,23.58
1961,23:14,23.57
1962,23:14,23.59
1963,23:14,23.62
1964,23:15,23.64
1965,23:15,23.73
1966,23:15,23.74
1967,23:15,23.76
1968,23:15,23.84
1969,23:15,23.89
1970,23:16,23.91
1971,23:16,23.94
1972,23:16,23.96
1973,23:16,24.02
1974,23:16,24.05
1975,23:16,24.08
1976,23:17,24.1
1977,23:17,24.12
1978,23:17,24.13
1979,23:17,24.13
1980,23:17,24.13
1981,23:17,24.16
1982,23:18,24.19
1983,23:18,24.1
1984,23:18,24.02
1985,23:18,24.03
1986,23:18,24.02
1987,23:18,23.97
1988,23:19,23.93
1989,23:19,23.94
1990,23:19,23.9
1991,23:19,23.89
1992,23:19,23.9
1993,23:19,23.9
1994,23:20,23.95
1995,23:20,23.94
1996,23:20,23.92
1997,23:20,23.91
1998,23:20,23.89
1999,23:20,23.86
2000,23:21,23.81
2001,23:21,23.87
2002,23:21,23.86
2003,23:21,23.84
2004,23:21,23.82
2005,23:21,23.86
2006,23:22,23.87
2007,23:22,23.83
2008,23:22,23.82
2009,23:22,23.86
2010,23:22,23.82
2011,23:22,23.83
2012,23:23,23.86
2013,23:23,23.76
2014,23:23,23.79
2015,23:23,23.79
2016,23:23,23.8
2017,23:23,23.75
2018,23:24,23.7
2019,23:24,23.69
2020,23:24,23.73
2021,23:24,23.78
2022,23:24,23.77
2023,23:24,23.74
2024,23:25,23.73
2025,23:25,23.74
2026,23:25,23.78
2027,23:25,23.78
2028,23:25,23.75
2029,23:25,23.83
2030,23:26,23.75
2031,23:26,23.73
2032,23:26,23.74
2033,23:26,23.72
2034,23:26,23.77
2035,23:26,23.74
2036,23:27,23.79
2037,23:27,23.71
2038,23:27,23.75
2039,23:27,23.69
2040,23:27,23.71
2041,23:27,23.74
2042,23:28,23.74
2043,23:28,23.76
2044,23:28,23.71
2045,23:28,23.68
2046,23:28,23.72
2047,23:28,23.73
2048,23:29,23.73
2049,23:29,23.77
2050,23:29,23.73
2051,23:29,23.67
2052,23:29,23.7
2053,23:29,23.7
2054,23:30,23.69
2055,23:30,23.7
2056,23:30,23.7
2057,23:30,23.71
2058,23:30,23.71
2059,23:30,23.68
2060,23:31,23.68
2061,23:31,23.67
2062,23:31,23.63
2063,23:31,23.63
2064,23:31,23.68
2065,23:31,23.65
2066,23:32,23.68
2067,23:32,23.66
2068,23:32,23.66
2069,23:32,23.63
2070,23:32,23.67
2071,23:32,23.7
2072,23:33,23.67
2073,23:33,23.68
2074,23:33,23.63
2075,23:33,23.66
2076,23:33,23.65
2077,23:33,23.66
2078,23:34,23.64
2079,23:34,23.64
2080,23:34,23.64
2081,23:34,23.64
2082,23:34,23.66
2083,23:34,23.61
2084,23:35,23.63
2085,23:35,23.59
2086,23:35,23.7
2087,23:35,23.65
2088,23:35,23.57
2089,23:35,23.63
2090,23:36,23.61
2091,23:36,23.59
2092,23:36,23.6
2093,23:36,23.58
2094,23:36,23.6
2095,23:36,23.59
2096,23:37,23.63
2097,23:37,23.67
2098,23:37,23.75
2099,23:37,23.77
2100,23:37,23.79
2101,23:37,23.85
2102,23:38,23.92
2103,23:38,23.95
2104,23:38,23.97
2105,23:38,24.03
2106,23:38,24.07
2107,23:38,24.03
2108,23:39,24.04
2109,23:39,24.08
2110,23:39,24.12
2111,23:39,24.12
2112,23:39,24.17
2113,23:39,24.18
2114,23:40,24.15
2115,23:40,24.17
2116,23:40,24.04
2117,23:40,24.04
2118,23:40,24.03
2119,23:40,24.01
2120,23:41,23.92
2121,23:41,23.93
2122,23:41,23.93
2123,23:41,23.89
2124,23:41,23.82
2125,23:41,23.85
2126,23:42,23.85
2127,23:42,23.88
2128,23:42,23.86
2129,23:42,23.85
2130,23:42,23.83
2131,23:42,23.82
2132,23:43,23.81
2133,23:43,23.82
2134,23:43,23.77
2135,23:43,23.79
2136,23:43,23.81
2137,23:43,23.83
2138,23:44,23.81
2139,23:44,23.89
2140,23:44,23.84
2141,23:44,23.83
2142,23:44,23.84
2143,23:44,23.76
2144,23:45,23.74
2145,23:45,23.77
2146,23:45,23.71
2147,23:45,23.71
2148,23:45,23.68
2149,23:45,23.73
2150,23:46,23.74
2151,23:46,23.7
2152,23:46,23.68
2153,23:46,23.73
2154,23:46,23.74
2155,23:46,23.69
2156,23:47,23.71
2157,23:47,23.72
2158,23:47,23.66
2159,23:47,23.68
2160,23:47,23.65
2161,23:47,23.72
2162,23:48,23.69
2163,23:48,23.66
2164,23:48,23.67
2165,23:48,23.65
2166,23:48,23.71
2167,23:48,23.66
2168,23:49,23.67
2169,23:49,23.74
2170,23:49,23.69
2171,23:49,23.68
2172,23:49,23.67
2173,23:49,23.68
2174,23:50,23.71
2175,23:50,23.66
2176,23:50,23.68
2177,23:50,23.75
2178,23:50,23.68
2179,23:50,23.67
2180,23:51,23.66
2181,23:51,23.66
2182,23:51,23.69
2183,23:51,23.66
2184,23:51,23.65
2185,23:51,23.61
2186,23:52,23.66
2187,23:52,23.65
2188,23:52,23.66
2189,23:52,23.62
2190,23:52,23.69
2191,23:52,23.68
2192,23:53,23.62
2193,23:53,23.64
2194,23:53,23.65
2195,23:53,23.67
2196,23:53,23.62
2197,23:53,23.6
2198,23:54,23.59
2199,23:54,23.61
2200,23:54,23.59
2201,23:54,23.65
2202,23:54,23.62
2203,23:54,23.63
2204,23:55,23.63
2205,23:55,23.67
2206,23:55,23.56
2207,23:55,23.65
2208,23:55,23.65
2209,23:55,23.65
2210,23:56,23.57
2211,23:56,23.61
2212,23:56,23.59
2213,23:56,23.57
2214,23:56,23.62
2215,23:56,23.66
2216,23:57,23.63
2217,23:57,23.63
2218,23:57,23.62
2219,23:57,23.65
2220,23:57,23.72
2221,23:57,23.74
2222,23:58,23.76
2223,23:58,23.87
2224,23:58,23.91
2225,23:58,23.94
2226,23:58,23.99
2227,23:58,24.03
2228,23:59,24.03
2229,23:59,24.1
2230,23:59,24.12
2231,23:59,24.12
2232,23:59,24.12
2233,23:59,24.11
2234,0:00,24.16
2235,0:00,24.21
2236,0:00,24.19
2237,0:00,24.14
2238,0:00,24.04
2239,0:00,24.01
2240,0:01,24.04
2241,0:01,24.01
2242,0:01,23.99
2243,0:01,23.92
2244,0:01,23.86
2245,0:01,23.87
2246,0:02,23.89
2247,0:02,23.89
2248,0:02,23.94
2249,0:02,23.95
2250,0:02,23.9
2251,0:02,23.84
2252,0:03,23.85
2253,0:03,23.89
2254,0:03,23.89
2255,0:03,23.83
2256,0:03,23.81
2257,0:03,23.85
2258,0:04,23.81
2259,0:04,23.84
2260,0:04,23.85
2261,0:04,23.79
2262,0:04,23.78
2263,0:04,23.81
2264,0:05,23.81
2265,0:05,23.84
2266,0:05,23.84
2267,0:05,23.79
2268,0:05,23.81
2269,0:05,23.82
2270,0:06,23.81
2271,0:06,23.83
2272,0:06,23.73
2273,0:06,23.74
2274,0:06,23.75
2275,0:06,23.81
2276,0:07,23.83
2277,0:07,23.78
2278,0:07,23.78
2279,0:07,23.74
2280,0:07,23.75
2281,0:07,23.79
2282,0:08,23.78
2283,0:08,23.76
2284,0:08,23.73
2285,0:08,23.74
2286,0:08,23.72
2287,0:08,23.73
2288,0:09,23.75
2289,0:09,23.68
2290,0:09,23.73
2291,0:09,23.72
2292,0:09,23.71
2293,0:09,23.7
2294,0:10,23.69
2295,0:10,23.69
2296,0:10,23.72
2297,0:10,23.74
2298,0:10,23.7
2299,0:10,23.67
2300,0:11,23.67
2301,0:11,23.68
2302,0:11,23.7
2303,0:11,23.69
2304,0:11,23.71
2305,0:11,23.69
2306,0:12,23.72
2307,0:12,23.71
2308,0:12,23.71
2309,0:12,23.76
2310,0:12,23.65
2311,0:12,23.67
2312,0:13,23.66
2313,0:13,23.73
2314,0:13,23.65
2315,0:13,23.69
2316,0:13,23.66
2317,0:13,23.68
2318,0:14,23.64
2319,0:14,23.69
2320,0:14,23.7
2321,0:14,23.7
2322,0:14,23.71
2323,0:14,23.76
2324,0:15,23.8
2325,0:15,23.87
2326,0:15,23.92
2327,0:15,23.96
2328,0:15,24.02
2329,0:15,23.98
2330,0:16,24.04
2331,0:16,24.09
2332,0:16,24.07
2333,0:16,24.13
2334,0:16,24.18
2335,0:16,24.19
2336,0:17,24.17
2337,0:17,24.23
2338,0:17,24.25
2339,0:17,24.21
2340,0:17,24.11
2341,0:17,24.04
2342,0:18,24.06
2343,0:18,24.06
2344,0:18,24.02
2345,0:18,23.99
2346,0:18,23.93
2347,0:18,23.96
2348,0:19,23.91
2349,0:19,23.88
2350,0:19,23.97
2351,0:19,23.93
2352,0:19,23.91
2353,0:19,23.93
2354,0:20,23.85
2355,0:20,23.82
2356,0:20,23.88
2357,0:20,23.84
2358,0:20,23.92
2359,0:20,23.87
2360,0:21,23.85
2361,0:21,23.83
2362,0:21,23.82
2363,0:21,23.89
2364,0:21,23.89
2365,0:21,23.83
2366,0:22,23.9
2367,0:22,23.86
2368,0:22,23.87
2369,0:22,23.85
2370,0:22,23.87
2371,0:22,23.85
2372,0:23,23.82
2373,0:23,23.77
2374,0:23,23.84
2375,0:23,23.81
2376,0:23,23.77
2377,0:23,23.78
2378,0:24,23.79
2379,0:24,23.81
2380,0:24,23.76
2381,0:24,23.78
2382,0:24,23.76
2383,0:24,23.73
2384,0:25,23.75
2385,0:25,23.81
2386,0:25,23.73
2387,0:25,23.72
2388,0:25,23.77
2389,0:25,23.76
2390,0:26,23.72
2391,0:26,23.74
2392,0:26,23.77
2393,0:26,23.8
2394,0:26,23.75
2395,0:26,23.7
2396,0:27,23.7
2397,0:27,23.73
2398,0:27,23.75
2399,0:27,23.74
2400,0:27,23.71
2401,0:27,23.7
2402,0:28,23.73
2403,0:28,23.75
2404,0:28,23.72
2405,0:28,23.71
2406,0:28,23.73
2407,0:28,23.7
2408,0:29,23.75
2409,0:29,23.75
2410,0:29,23.68
2411,0:29,23.72
2412,0:29,23.73
2413,0:29,23.75
2414,0:30,23.75
2415,0:30,23.7
2416,0:30,23.66
2417,0:30,23.67
2418,0:30,23.66
2419,0:30,23.67
2420,0:31,23.63
2421,0:31,23.66
2422,0:31,23.68
2423,0:31,23.67
2424,0:31,23.67
2425,0:31,23.7
2426,0:32,23.64
2427,0:32,23.67
2428,0:32,23.63
2429,0:32,23.69
2430,0:32,23.66
2431,0:32,23.65
2432,0:33,23.63
2433,0:33,23.65
2434,0:33,23.7
2435,0:33,23.68
2436,0:33,23.65
2437,0:33,23.65
2438,0:34,23.67
2439,0:34,23.66
2440,0:34,23.68
2441,0:34,23.74
2442,0:34,23.78
2443,0:34,23.84
2444,0:35,23.88
2445,0:35,23.89
2446,0:35,23.89
2447,0:35,23.93
2448,0:35,23.98
2449,0:35,24.02
2450,0:36,24.02
2451,0:36,24.07
2452,0:36,24.12
2453,0:36,24.15
2454,0:36,24.19
2455,0:36,24.18
2456,0:37,24.19
2457,0:37,24.24
2458,0:37,24.18
2459,0:37,24.06
2460,0:37,24.03
2461,0:37,24.03
2462,0:38,23.94
2463,0:38,23.89
2464,0:38,23.91
2465,0:38,23.93
2466,0:38,23.89
2467,0:38,23.86
2468,0:39,23.85
2469,0:39,23.82
2470,0:39,23.8
2471,0:39,23.83
2472,0:39,23.85
2473,0:39,23.91
2474,0:40,23.87
2475,0:40,23.81
2476,0:40,23.85
2477,0:40,23.8
2478,0:40,23.84
2479,0:40,23.83
2480,0:41,23.88
2481,0:41,23.85
2482,0:41,23.85
2483,0:41,23.89
2484,0:41,23.85
2485,0:41,23.86
2486,0:42,23.83
2487,0:42,23.81
2488,0:42,23.77
2489,0:42,23.73
2490,0:42,23.73
2491,0:42,23.73
2492,0:43,23.79
2493,0:43,23.78
2494,0:43,23.76
2495,0:43,23.81
2496,0:43,23.7
2497,0:43,23.67
2498,0:44,23.69
2499,0:44,23.74
2500,0:44,23.71
2501,0:44,23.76
2502,0:44,23.71
2503,0:44,23.75
2504,0:45,23.74
2505,0:45,23.76
2506,0:45,23.71
2507,0:45,23.75
2508,0:45,23.72
2509,0:45,23.72
2510,0:46,23.71
2511,0:46,23.71
2512,0:46,23.74
2513,0:46,23.72
2514,0:46,23.73
2515,0:46,23.74
2516,0:47,23.72
2517,0:47,23.71
2518,0:47,23.66
2519,0:47,23.64
2520,0:47,23.66
2521,0:47,23.7
2522,0:48,23.67
2523,0:48,23.64
2524,0:48,23.66
2525,0:48,23.66
2526,0:48,23.74
2527,0:48,23.7
2528,0:49,23.73
2529,0:49,23.69
2530,0:49,23.67
2531,0:49,23.67
2532,0:49,23.7
2533,0:49,23.72
2534,0:50,23.72
2535,0:50,23.76
2536,0:50,23.81
2537,0:50,23.84
2538,0:50,23.94
2539,0:50,23.97
2540,0:51,23.99
2541,0:51,24.02
2542,0:51,24.05
2543,0:51,24.05
2544,0:51,24.09
2545,0:51,24.11
2546,0:52,24.16
2547,0:52,24.12
2548,0:52,24.17
2549,0:52,24.17
2550,0:52,24.21
2551,0:52,24.19
2552,0:53,24.17
2553,0:53,24.05
2554,0:53,24.02
2555,0:53,24.04
2556,0:53,24.01
2557,0:53,23.95
2558,0:54,23.93
2559,0:54,23.92
2560,0:54,23.88
2561,0:54,23.89
2562,0:54,23.87
2563,0:54,23.81
2564,0:55,23.87
2565,0:55,23.89
2566,0:55,23.93
2567,0:55,23.88
2568,0:55,23.86
2569,0:55,23.81
2570,0:56,23.8
2571,0:56,23.85
2572,0:56,23.84
2573,0:56,23.85
2574,0:56,23.9
2575,0:56,23.92
2576,0:57,23.9
2577,0:57,23.89
2578,0:57,23.85
2579,0:57,23.82
2580,0:57,23.82
2581,0:57,23.86
2582,0:58,23.82
2583,0:58,23.83
2584,0:58,23.83
2585,0:58,23.79
2586,0:58,23.78
2587,0:58,23.78
2588,0:59,23.79
2589,0:59,23.84
2590,0:59,23.78
2591,0:59,23.75
2592,0:59,23.77
2593,0:59,23.81
2594,1:00,23.73
2595,1:00,23.77
